title	year	discipline_names	url
The Digital, Participatory and International Turn	2012	['History']	www.jstor.org/stable/10.20851/j.ctt1t30501.14
A new semi-automated interpretation of concave and convex features in digital archaeogeophysical datasets	2017	['Archaeology']	www.jstor.org/stable/10.2307/jj.15135897.75
Transforming the search for human origins using new digital technologies, low altitude imaging, and citizen science	2017	['Archaeology']	www.jstor.org/stable/10.2307/jj.15135897.29
Urban Biography: Print Books in the Digital Age	2011	['History']	www.jstor.org/stable/10.2307/41803323
The Computational Study of a Musical Culture through Its Digital Traces	2017	['Music']	www.jstor.org/stable/10.2307/26350040
"Art Feature: I'll Tell What I Saw: Selections from a Portfolio of Digital Broadsides from Dante's ""Divine Comedy"" / Essay: Watching"	2008	['Language & Literature']	www.jstor.org/stable/10.2307/23011196
Also Innovators: How one computer salesman contributed to the digital revolution	2019	['History']	www.jstor.org/stable/10.2307/j.ctvh4zjc0
Digital Imagery, Painting & Printmaking	2002	['Language & Literature']	www.jstor.org/stable/10.2307/44338311
Crossing the Digital Divide, Alone and Together: The View from the Catholic University of America	2002	['Religion', 'History']	www.jstor.org/stable/10.2307/44194936
The “Third Wave” is Digital	2017	['Religion', 'History']	www.jstor.org/stable/10.2307/26580525
Digital Cadavers and Virtual Dissection	2008	['Film Studies']	www.jstor.org/stable/10.2307/j.ctt46ms7q.7
Ancient Manuscripts in Digital Culture: Visualisation, Data Mining, Communication	2019	['Religion']	www.jstor.org/stable/10.1163/j.ctvrxk44t
Teaching Epigraphy in the Digital Age	2019	['Religion']	www.jstor.org/stable/10.1163/j.ctvrxk44t.14
IDENTIFYING A FORGED MAYA MANUSCRIPT IN UNESCO'S WORLD DIGITAL LIBRARY	2011	['Archaeology']	www.jstor.org/stable/10.2307/26309554
Book Review :          History in the Digital Age                    Toni           Weller	2014	['History', 'Religion']	www.jstor.org/stable/10.2307/43049826
Book Review : Palinsesti danteschi. Riscrivere la Commedia, da Garibaldi all’era del digitale	2019	['Language & Literature']	www.jstor.org/stable/10.2307/26923323
Digital Doubletalk	2003	['Language & Literature']	www.jstor.org/stable/10.2307/41957289
Reanimating Vietnamese Australian Diasporas through Digital Autographics: The Work of Lê Văn Tài	2019	['Language & Literature']	www.jstor.org/stable/10.13110/antipodes.33.2.0298
10 YEARS: FROM ANALOG TO DIGITAL: ZoneZero	2004	['Art & Art History']	www.jstor.org/stable/10.2307/24472963
FROM DADA TO DIGITAL: MONTAGE IN THE TWENTIETH CENTURY	1994	['Art & Art History']	www.jstor.org/stable/10.2307/24472483
PHANTASM: DIGITAL IMAGING AND THE DEATH OF PHOTOGRAPHY	1994	['Art & Art History']	www.jstor.org/stable/10.2307/24472491
THE DIGITAL MUSEUM	1994	['Art & Art History']	www.jstor.org/stable/10.2307/24472495
THE DIGITAL TRUTH	1993	['Art & Art History']	www.jstor.org/stable/10.2307/24472462
Digital Digging	2011	['Archaeology']	www.jstor.org/stable/10.2307/41780719
FROM THE PRESIDENT: A Digital Revolution in the Field	2013	['Archaeology']	www.jstor.org/stable/10.2307/41804616
OGHAM PRESERVED DIGITALLY— 3D TECHNOLOGY FOR A 3D SCRIPT	2015	['Archaeology']	www.jstor.org/stable/10.2307/24327508
TEACHING AN OLD DOG NEW TRICKS: UCD'S ROMAN COINS IN THE DIGITAL AGE	2015	['Archaeology']	www.jstor.org/stable/10.2307/24327511
THE DIGITAL DOCUMENTATION OF HIGH CROSSES	2017	['Archaeology']	www.jstor.org/stable/10.2307/90014380
Strumenti digitali open-source per la documentazione della cultura visuale paleo-mesolitica	2021	['Archaeology']	www.jstor.org/stable/10.2307/jj.14638139.5
<em>Hannah Arendt—Complete Works</em>, Critical Edition in Digital and Print	2019	['Language & Literature', 'Philosophy']	www.jstor.org/stable/10.2307/48586437
On Reflection: Print in the Digital Age, Where Light Comes to                     Light	2021	['Classical Studies']	www.jstor.org/stable/10.2307/arion.29.1.0115
Analog to Digital: Conversion of the Image Libraries at the City College of New York	2009	['Art & Art History', 'Museum Studies']	www.jstor.org/stable/10.2307/27949507
Architectural Archives/Archiving Architecture: The Digital ERA	2006	['Art & Art History', 'Museum Studies']	www.jstor.org/stable/10.2307/27949434
Book Review : DIGITAL IMAGES AND ART LIBRARIES IN THE TWENTY-FIRST CENTURY	2004	['Art & Art History', 'Museum Studies']	www.jstor.org/stable/10.2307/27949335
CONFU: The Final Word? A Proposal for Educational Fair Use for Digital Images	1997	['Art & Art History', 'Museum Studies']	www.jstor.org/stable/10.2307/27948899
Collaborative Efforts to Preserve Born-Digital Architectural Records: A Case Study Documenting Present-Day Practice	2011	['Art & Art History', 'Museum Studies']	www.jstor.org/stable/10.2307/41244064
Copyright Issues and the Creation of a Digital Resource: Artists' Books Collection at the Frick Fine Arts Library, University of Pittsburgh	2004	['Art & Art History', 'Museum Studies']	www.jstor.org/stable/10.2307/27949311
Development of the Digital Repository of Indian Cultural Heritage Initiatives at the Indira Gandhi National Centre for the Arts	2011	['Art & Art History', 'Museum Studies']	www.jstor.org/stable/10.2307/41244066
Digital Archive of Newark Architecture	2011	['Art & Art History', 'Museum Studies']	www.jstor.org/stable/10.2307/27949566
Digital Image Databases: A Study from the Undergraduate Point of View	2011	['Art & Art History', 'Museum Studies']	www.jstor.org/stable/10.2307/41244065
Enabling Educational Use of Museum Digital Materials: The Museum Educational Site Licensing (MESL) Project	1996	['Art & Art History', 'Museum Studies']	www.jstor.org/stable/10.2307/27948843
Licensable Digital Image Collections: The Impact on Art Library Collections, Acquisition Practices, and the Research Environment	2007	['Art & Art History', 'Museum Studies']	www.jstor.org/stable/10.2307/27949452
Meeting Education Information Needs Through Digital Reference	1998	['Art & Art History', 'Museum Studies']	www.jstor.org/stable/10.2307/27948925
Online, Virtual, E-mail, Digital, Real Time: The Next Generation of Reference Services	2001	['Art & Art History', 'Museum Studies']	www.jstor.org/stable/10.2307/27949121
Parchment to Pixel: The Walters Islamic Manuscript Digital Project	2010	['Art & Art History', 'Museum Studies']	www.jstor.org/stable/10.2307/27949547
Selecting and Shaping Digital Projects: A Blueprint for Architectural Archives	2002	['Art & Art History', 'Museum Studies']	www.jstor.org/stable/10.2307/27949202
Sharing the Bridge: From Analog to Digital without Falling In	2005	['Art & Art History', 'Museum Studies']	www.jstor.org/stable/10.2307/27949368
The Digital Dilemma: Legislative Issues in Distance Education	1999	['Art & Art History', 'Museum Studies']	www.jstor.org/stable/10.2307/27949020
The Institutional Repository: Storing and Sharing Digital Scholarship	2008	['Art & Art History', 'Museum Studies']	www.jstor.org/stable/10.2307/27949491
Transforming Research Libraries: Teaching and Learning in the Digital Age	2006	['Art & Art History', 'Museum Studies']	www.jstor.org/stable/10.2307/27949394
User Access to Digital Image Collections of Cultural Heritage Materials: The Thesaurus as Pass-Key	2005	['Art & Art History', 'Museum Studies']	www.jstor.org/stable/10.2307/27949371
What We Want (and Don't Want) to Know about Faculty Using Digital Images: Lessons Learned at the University of California	2005	['Art & Art History', 'Museum Studies']	www.jstor.org/stable/10.2307/27949369
Working Girls Can Go Back to School: Studying Art History With Digital Technology	1999	['Art & Art History', 'Museum Studies']	www.jstor.org/stable/10.2307/27949022
On Time: Approaches to the Conservation of Film, Videotape, and Digital Media	2005	['Art & Art History']	www.jstor.org/stable/10.2307/4104463
An Invitation to Think Again: Digital Media Revisited	2004	['Art & Art History']	www.jstor.org/stable/10.2307/4134527
Art History and the Digital World	2006	['Art & Art History']	www.jstor.org/stable/10.2307/20068498
Art and the Digital Revolution	1999	['Art & Art History']	www.jstor.org/stable/10.2307/777898
Bodies and Digital Utopia	2000	['Art & Art History']	www.jstor.org/stable/10.2307/778118
Digital Aesthetics: Two Handbooks	2009	['Art & Art History']	www.jstor.org/stable/10.2307/25676496
Digital Reflections: The Dialogue of Art and Technology	1997	['Art & Art History']	www.jstor.org/stable/10.2307/777824
From Pixels to Text: Articulations of the Body in Digital Landscapes and Imagined Space(s)	2020	['Art & Art History']	www.jstor.org/stable/10.2307/45295650
Imaging by Numbers: A Historical View of Digital Printmaking in America	2009	['Art & Art History']	www.jstor.org/stable/10.2307/40598955
Qualifying the Digital	2014	['Art & Art History']	www.jstor.org/stable/10.2307/43967602
Sacred Contingencies: The Digital Deconstructions of Raphael Montañez Ortiz	1995	['Art & Art History']	www.jstor.org/stable/10.2307/777692
The Digital Revolution: Art in the Computer Age	1990	['Art & Art History']	www.jstor.org/stable/10.2307/777115
"""Digital"" Printing"	2015	['Art & Art History']	www.jstor.org/stable/10.2307/26350702
Book Review :          Out of Hand: Materializing the Postdigital                    Greg           Lynn                             Christiane           Paul	2014	['Art & Art History']	www.jstor.org/stable/10.2307/43047175
Color in the Age of Digital Reproduction	2013	['Art & Art History']	www.jstor.org/stable/10.2307/43045556
Memory and Beekeeping in a Tradigital Mode	2015	['Art & Art History']	www.jstor.org/stable/10.2307/26350704
Stagecraft: The Theater of Print in a Digital World	2014	['Art & Art History']	www.jstor.org/stable/10.2307/43045660
A Digital National	2000	['Art & Art History']	www.jstor.org/stable/10.2307/24557979
Book Review :          The Digital Press: Artists Exploring New Technologies	2000	['Art & Art History']	www.jstor.org/stable/10.2307/24557889
Can't afford Damien Hirst's new paintings? How about a digital print?	2005	['Art & Art History']	www.jstor.org/stable/10.2307/24556780
Digital Chagall	1999	['Art & Art History']	www.jstor.org/stable/10.2307/24557605
Digital Print Roundtable	2001	['Art & Art History']	www.jstor.org/stable/10.2307/24558312
Exhibition Catalogs in the Age of Digital Proliferation	2006	['Art & Art History']	www.jstor.org/stable/10.2307/24557001
Print National Goes Digital	2001	['Art & Art History']	www.jstor.org/stable/10.2307/24558525
The Digital Meets the Handmade	2002	['Art & Art History']	www.jstor.org/stable/10.2307/24559626
Book Review :          Digital Gaming Re-imagines the Middle Ages. Routledge Studies in New Media and Cyberculture                    DANIEL T.           KLINE	2014	['Language & Literature']	www.jstor.org/stable/10.2307/44697484
"Translating the Alliterative ""Morte Arthure"" into a Digital Medium: The Influence of Physical Context on Editorial Theory"	2010	['Language & Literature']	www.jstor.org/stable/10.2307/23237817
Cinephilia in the Digital Age	2012	['Film Studies', 'Art & Art History']	www.jstor.org/stable/10.2307/j.ctt46mww7.14
"STEPHON ALEXANDER'S ""THE JAZZ OF PHYSICS: THE SECRET LINK BETWEEN MUSIC AND THE STRUCTURE OF THE UNIVERSE"" (Basic Books, 2016) JACE CLAYTON'S ""UPROOT: TRAVELS IN 21ST-CENTURY MUSIC AND DIGITAL CULTURE"" (Farrar, Straus and Giroux, 2016)"	2016	['Language & Literature', 'Art & Art History', 'Performing Arts']	www.jstor.org/stable/10.2307/24878864
Aerial Reconnaissance in Archaeology – from Archives to Digital Photogrammetry	2015	['Archaeology']	www.jstor.org/stable/10.2307/jj.15136073.13
Book Review :          Kids on YouTube: Technical Identities and Digital Literacies                    Patricia A.           Lange	2015	['Language & Literature', 'History']	www.jstor.org/stable/10.2307/24570345
Book Review :          Mediated Memories in the Digital Age                    José           van Dijck	2008	['Language & Literature', 'History']	www.jstor.org/stable/10.2307/23541001
Book Review : Getting Personal: Teaching Personal Writing in the Digital Age	2019	['Language & Literature', 'History']	www.jstor.org/stable/10.2307/26755275
Book Review : Girls, Autobiography, Media: Gender and Self-Mediation in Digital Economies	2020	['Language & Literature', 'History']	www.jstor.org/stable/10.2307/27100050
Book Review : Holocaust Memory in the Digital Age: Survivors’ Stories and New Media Practices. Stanford Studies in Jewish History and Culture	2018	['Language & Literature', 'History']	www.jstor.org/stable/10.2307/26606340
DESIGNING A THEATRE OF RECOLLECTION FOR THE DIGITAL AGE: SHIFTING PERSPECTIVES AND THE AUTOBIOGRAPHICAL EYE	2015	['Language & Literature', 'History']	www.jstor.org/stable/10.2307/24570359
THE DIGITAL QUEER: WEBLOGS AND INTERNET IDENTITY	2005	['Language & Literature', 'History']	www.jstor.org/stable/10.2307/23541119
VLOGGING TOWARD DIGITAL LITERACY	2015	['Language & Literature', 'History']	www.jstor.org/stable/10.2307/24570361
WRITING BIODIGITAL LIFE: PERSONAL GENOMES AND DIGITAL MEDIA	2011	['Language & Literature', 'History']	www.jstor.org/stable/10.2307/23541183
Digital Archives of Feelings and their Haunted Futures	2011	['Cultural Studies']	www.jstor.org/stable/10.2307/48782441
Book Review :          Roman Amphorae: A Digital Resource                    S.           Keay                             D.           Williams	2008	['Classical Studies', 'Archaeology']	www.jstor.org/stable/10.2307/27793216
The digital mapping programme of the Byzantine, post-Byzantine and modern monuments of Mani and ruined Byzantine rural settlements in Laconian Mani	2009	['Classical Studies', 'Archaeology']	www.jstor.org/stable/10.2307/40960655
Preserving Intellectual Legacies in the Digital Age	2017	['History', 'Language & Literature']	www.jstor.org/stable/10.2307/26407103
Teaching and the Digital Humanities	2015	['History', 'Language & Literature']	www.jstor.org/stable/10.2307/26406662
The Humanities in the Digital Age	2014	['History', 'Language & Literature']	www.jstor.org/stable/10.2307/26406523
The Research Library in the Digital Age	2008	['History', 'Language & Literature']	www.jstor.org/stable/10.2307/40481176
"Tracing the Making of Jan Provoost's ""Last Judgment"" through Technical Examinations and Digital Imaging"	1998	['Art & Art History']	www.jstor.org/stable/10.2307/41504950
Book Review :          Digital Samaritans: Rhetorical Delivery and Engagement in the Digital Humanities                    Jim           Ridolfo	2016	['Folklore']	www.jstor.org/stable/10.2307/45212763
Digital Pathways: Questions of Digital Curation for Archives of Everyday Experience	2015	['Folklore']	www.jstor.org/stable/10.2307/24862844
Advantages and Disadvantages of Digital Approach in Archaeological Fieldwork	2015	['Archaeology']	www.jstor.org/stable/10.2307/jj.15135883.15
Digital Research Strategies for Ancient Papyri	2015	['Archaeology']	www.jstor.org/stable/10.2307/jj.15135883.20
The Digital Archaeological Workflow	2015	['Archaeology']	www.jstor.org/stable/10.2307/jj.15135883.28
A 3D Digital Approach to Study, Analyse and (Re)Interpret Cultural Heritage	2016	['Archaeology']	www.jstor.org/stable/10.2307/jj.15135955.31
A Bridge to Digital Humanities	2016	['Archaeology']	www.jstor.org/stable/10.2307/jj.15135955.97
Digital Practices for the Study of the Great Rock in the Naquane National Park, Valcamonica, Italy	2016	['Archaeology']	www.jstor.org/stable/10.2307/jj.15135955.119
Digital Resources for Archaeology.	2016	['Archaeology']	www.jstor.org/stable/10.2307/jj.15135955.112
Pottery Goes Digital.	2016	['Archaeology']	www.jstor.org/stable/10.2307/jj.15135955.54
Teaching Digital Archaeology Digitally	2016	['Archaeology']	www.jstor.org/stable/10.2307/jj.15135955.7
The Interplay of Digital and Traditional Craft	2016	['Archaeology']	www.jstor.org/stable/10.2307/jj.15135955.11
A 3D Digital Approach for the Study and Presentation of the Bisarcio Site	2018	['Archaeology']	www.jstor.org/stable/10.2307/jj.15135958.38
Archaeological Education for a Digital World	2018	['Archaeology']	www.jstor.org/stable/10.2307/jj.15135958.49
Digital Archaeological Dissemination	2018	['Archaeology']	www.jstor.org/stable/10.2307/jj.15135958.40
Digital Archives — More Than Just a Skeuomorph	2018	['Archaeology']	www.jstor.org/stable/10.2307/jj.15135958.28
Digital Data Recording at Circus Maximus	2018	['Archaeology']	www.jstor.org/stable/10.2307/jj.15135958.52
Integrating Analytical with Digital Data in Archaeology	2018	['Archaeology']	www.jstor.org/stable/10.2307/jj.15135958.15
Teaching Archaeology or Teaching Digital Archaeology	2018	['Archaeology']	www.jstor.org/stable/10.2307/jj.15135958.50
Theorising the Digital	2018	['Archaeology']	www.jstor.org/stable/10.2307/jj.15135958.5
Active Users: Project Development and Digital Humanities Pedagogy	2014	['Language & Literature']	www.jstor.org/stable/10.2307/44378549
Digital Humanities Pedagogy: Hitting the Wall and Bouncing Back	2014	['Language & Literature']	www.jstor.org/stable/10.2307/44378550
Digital Literacy and Undergraduate Humanities Research	2014	['Language & Literature']	www.jstor.org/stable/10.2307/44378572
Doing a Lot with a Little: Making Digital Humanities Work at a Small College	2014	['Language & Literature']	www.jstor.org/stable/10.2307/44378571
Estranging Anthology Texts of American Literature: Digital Humanities Resources for Harriet Beecher Stowe, Walt Whitman, and Emily Dickinson	2014	['Language & Literature']	www.jstor.org/stable/10.2307/44378546
From Physical to Digital Textuality: Loss and Gain in Literary Projects	2014	['Language & Literature']	www.jstor.org/stable/10.2307/44378545
From Text to Tags: The Digital Humanities in an Introductory Literature Course	2014	['Language & Literature']	www.jstor.org/stable/10.2307/44378548
Introducing Digital Humanities Pedagogy	2014	['Language & Literature']	www.jstor.org/stable/10.2307/44378543
Listening in on the Conversations: An Overview of Digital Humanities Pedagogy	2014	['Language & Literature']	www.jstor.org/stable/10.2307/44378544
Making the Leap: Incorporating Digital Humanities into the English Classroom	2014	['Language & Literature']	www.jstor.org/stable/10.2307/44378542
Teaching Attentive Reading and Motivated Writing through Digital Editing	2014	['Language & Literature']	www.jstor.org/stable/10.2307/44378547
"""Do I Look Suspicious?"" Digital Acts in Response to Police Violence Against Afro-Brazilians"	2015	['Language & Literature']	www.jstor.org/stable/10.2307/44324408
A Checklist of Free Digital Tools and Software Programs	2016	['Language & Literature']	www.jstor.org/stable/10.2307/44325921
Frequently Asked Questions <em>(continued)</em>: <em>CLAJ</em> Transitions to Digital and Biannual Publication	2018	['Language & Literature']	www.jstor.org/stable/10.34042/claj.61.3.0260
Why and How to Create Digital Special Collections	2016	['Language & Literature']	www.jstor.org/stable/10.2307/44325918
Facing Digital Realities: Where Media Do Not Mix	2014	['Music']	www.jstor.org/stable/10.2307/24252409
Canadian Digital Archaeology: On Boundaries and Futures	2018	['Archaeology']	www.jstor.org/stable/10.2307/44878249
Can’t Touch This: Digital Approaches to Materiality in Cultural Heritage	2023	['Archaeology']	www.jstor.org/stable/10.2307/jj.10067049
Digital treatment of African cultural heritage	2023	['Archaeology']	www.jstor.org/stable/10.2307/jj.10067049.16
Unmasking the mystery of digital images	2005	['Archaeology']	www.jstor.org/stable/10.2307/43142542
Thinking the Unprintable in Contemporary Post-Digital Publishing	2017	['Language & Literature']	www.jstor.org/stable/10.2307/44820539
PROTECTING CHILDREN IN THE DIGITAL SOCIETY	2020	['Religion']	www.jstor.org/stable/10.2307/j.ctv1nzfx07.16
"""Cranked"" Masculinity: Hypermediation in Digital Action Cinema"	2012	['Film Studies']	www.jstor.org/stable/10.2307/23253574
Black Film, New Media Industries, and BAMMs (Black American Media Moguls) in the Digital Media Ecology	2014	['Film Studies']	www.jstor.org/stable/10.2307/43653679
Book Review :          Superhero Synergies: Comic Book Characters Go Digital                    James N.           Gilmore                             Matthias           Stork	2015	['Film Studies']	www.jstor.org/stable/10.2307/43653495
Click This: From Analog Dreams to Digital Realities	2004	['Film Studies']	www.jstor.org/stable/10.2307/3661115
Depth Readings: Ken Jacobs's Digital, Stereographic Films	2014	['Film Studies']	www.jstor.org/stable/10.2307/43653566
Digital Comics, Circulation, and the Importance of Being Eric Sluis	2011	['Film Studies']	www.jstor.org/stable/10.2307/41240729
"Digital Media in ""Cinema Journal"", 1995—2008"	2009	['Film Studies']	www.jstor.org/stable/10.2307/25619755
Digital Scholarship and Pedagogy, the Next Step: Cultural Science	2009	['Film Studies']	www.jstor.org/stable/10.2307/20484455
Expressing Duration with Digital Micromanipulations: Digital Experimental Documentaries of James Benning, Sharon Lockhart, and Thom Andersen	2018	['Film Studies']	www.jstor.org/stable/10.2307/44867591
Film and Digital Video as Testimony of Chinese Modernity: Trauma, History, and Writing	2010	['Film Studies']	www.jstor.org/stable/10.2307/40962846
Introduction: Media Studies and the Digital Humanities	2009	['Film Studies']	www.jstor.org/stable/10.2307/20484452
Joe Swanberg, Intimacy, and the Digital Aesthetic	2011	['Film Studies']	www.jstor.org/stable/10.2307/41240738
Living in a Den of Thieves: Fan Video and Digital Challenges to Ownership	2009	['Film Studies']	www.jstor.org/stable/10.2307/25619736
"No Longer Themselves? Framing Digitally Enabled Posthumous ""Performance"""	2010	['Film Studies']	www.jstor.org/stable/10.2307/40801481
On Digital Scholarship	2009	['Film Studies']	www.jstor.org/stable/10.2307/20484457
"Playing Dress-up: Digital Fashion and Gamic Extensions of Televisual Experience in ""Gossip Girl's Second Life"""	2009	['Film Studies']	www.jstor.org/stable/10.2307/20484482
Rethinking Documentary in the Digital Age	2006	['Film Studies']	www.jstor.org/stable/10.2307/4137157
Slow, Methodical, and Mulled Over: Analog Film Practice in the Age of the Digital	2016	['Film Studies']	www.jstor.org/stable/10.2307/44072422
Teaching Digital Media	1997	['Film Studies']	www.jstor.org/stable/10.2307/1225681
Television Studies Goes Digital	2008	['Film Studies']	www.jstor.org/stable/10.2307/30136124
The Big Picture: Theatrical Moviegoing, Digital Television, and beyond the Substitution Effect	2001	['Film Studies']	www.jstor.org/stable/10.2307/1225841
The Digital Multitude	2010	['Film Studies']	www.jstor.org/stable/10.2307/40801483
The Eradication of Memory: Film Adaptations and Algorithms of the Digital	2015	['Film Studies']	www.jstor.org/stable/10.2307/43653486
The Eye of the Frog: Questions of Space in Films Using Digital Processes	2008	['Film Studies']	www.jstor.org/stable/10.2307/20484432
"The Surrealism of the Photographic Image: Bazin, Barthes, and the Digital ""Sweet Hereafter"""	2007	['Film Studies']	www.jstor.org/stable/10.2307/30130529
Toward Networked Feminist Scholarship: Mindful Media, Participatory Learning, and Distributed Authorship in the Digital Economy	2013	['Film Studies']	www.jstor.org/stable/10.2307/43653644
Variation within Stability: Digital 3D and Film Style	2015	['Film Studies']	www.jstor.org/stable/10.2307/43653485
Youth Audiences and the Media in the Digital Era: The Intensification of Multimedia Engagement and Interaction	2017	['Film Studies']	www.jstor.org/stable/10.2307/44867864
Zombie Media: Transmission, Reproduction, and the Digital Dead	2012	['Film Studies']	www.jstor.org/stable/10.2307/23360281
Book Review :          Flickers of Film: Nostalgia in the Time of Digital Cinema                    Jason           Sperb	2016	['Film Studies']	www.jstor.org/stable/10.2307/26356448
Book Review :          New Digital Cinema: Reinventing the Moving Image                    Holly           Willis	2006	['Film Studies']	www.jstor.org/stable/10.2307/41690025
Shakespeare Goes Digital	2000	['Film Studies']	www.jstor.org/stable/10.2307/41689270
Art & Technology: The Face of the Digital Future? Multi-Media Multi-Hype	1994	['Art & Art History']	www.jstor.org/stable/10.2307/25562697
Digital Dimensions, Arthouse, Dublin, July - August 1997	1997	['Art & Art History']	www.jstor.org/stable/10.2307/25563192
Digital Famine	2020	['Art & Art History']	www.jstor.org/stable/10.2307/27030370
Dorothy Cross Foxglove, Digitalis Purpurea, Tim Maul, Dia Art Foundation, New York, Launched December 2005	2006	['Art & Art History']	www.jstor.org/stable/10.2307/25564415
Slave to the Machine: The Digital Dig	2002	['Art & Art History']	www.jstor.org/stable/10.2307/25563812
The Digital Collector	2004	['Art & Art History']	www.jstor.org/stable/10.2307/25564138
Visual Arts: North: Digital Fantasies	2004	['Art & Art History']	www.jstor.org/stable/10.2307/25564173
Deciding whether and how to build a digital archive	2024	['Museum Studies', 'Art & Art History']	www.jstor.org/stable/10.2307/jj.19551243.8
Making and stewarding digital collections	2024	['Museum Studies', 'Art & Art History']	www.jstor.org/stable/10.2307/jj.19551243.33
CAN AN ALGORITHM BE DISTURBED? MACHINE LEARNING, INTRINSIC CRITICISM, AND THE DIGITAL HUMANITIES	2015	['Language & Literature']	www.jstor.org/stable/10.2307/24544201
Digital Hagiography: Princess Diana, Mother Teresa, and Medieval Women in Cyberspace	2001	['Language & Literature']	www.jstor.org/stable/10.2307/25112585
"Signal to Noise: Designing a Digital Edition of ""The Taming of a Shrew"" (1594)"	2009	['Language & Literature']	www.jstor.org/stable/10.2307/20642004
The Perseus Garner: Early Modern Resources in the Digital Age	2009	['Language & Literature']	www.jstor.org/stable/10.2307/20642002
Digital Humanities and Its Application in the Study of Literature and Culture	2015	['Language & Literature']	www.jstor.org/stable/10.2307/24694545
I/O: A Comparative Literature in a Digital Age	2005	['Language & Literature']	www.jstor.org/stable/10.2307/4122308
Digital Humanities Approach to Comparative Literature: Opportunities and Challenges	2020	['Language & Literature']	www.jstor.org/stable/10.5325/complitstudies.57.4.0595
Digital Humanities Approaches to Literary Translation	2020	['Language & Literature']	www.jstor.org/stable/10.5325/complitstudies.57.4.0640
Iatrogenic Permutations: From Digital Genesis to the Artificial Other	2004	['Language & Literature']	www.jstor.org/stable/10.2307/40247421
What Is a Digital Author? The Faulknerian Author Function in Jean-Luc Godard's <em>Film Socialisme</em>	2014	['Language & Literature']	www.jstor.org/stable/10.5325/complitstudies.51.4.0533
Book Review :          Digital Griots: African American Rhetoric in a Multimedia Age                    Adam J.           Banks	2012	['Language & Literature']	www.jstor.org/stable/10.2307/43501821
Book Review : The Archive as Classroom: Pedagogical Approaches to the Digital Archive of Literacy Narratives	2020	['Language & Literature']	www.jstor.org/stable/10.2307/27189012
Identity, Decolonialism, and Digital Archives	2017	['Language & Literature']	www.jstor.org/stable/10.2307/26402795
Who Learns from Collaborative Digital Projects? Cultivating Critical Consciousness and Metacognition to Democratize Digital Literacy Learning	2018	['Language & Literature']	www.jstor.org/stable/10.2307/26497806
Death in the Age of Digital Proliferation, and Other Considerations	2008	['Language & Literature']	www.jstor.org/stable/10.2307/24517544
Conrad Don't Surf: Teaching Modern Texts to Digital Readers	2011	['Language & Literature']	www.jstor.org/stable/10.2307/24669423
Plea for an Un-natural History of Digital Culture	2014	['History']	www.jstor.org/stable/10.2307/24653716
"""Living Letterforms"": The Ecological Turn in Contemporary Digital Poetics"	2011	['Language & Literature']	www.jstor.org/stable/10.2307/41472497
<em>Joseph Anton’s</em> Digital Doppelgänger	2017	['Language & Literature']	www.jstor.org/stable/10.2307/26529506
Charting the Digital Literary Sphere	2015	['Language & Literature']	www.jstor.org/stable/10.2307/24735010
"The Digital Topography of Mark Z. Danielewski's ""House of Leaves"""	2004	['Language & Literature']	www.jstor.org/stable/10.2307/3593543
Critical Digital Art History	2024	['Art & Art History']	www.jstor.org/stable/10.2307/jj.22177852.4
Critical Digital Art History: Interface and Data Politics in the Post-Digital Era	2024	['Art & Art History']	www.jstor.org/stable/10.2307/jj.22177852
Global Digital Museum Narratives	2024	['Art & Art History']	www.jstor.org/stable/10.2307/jj.22177852.6
De-neutralising digital heritage infrastructures?	2023	['Museum Studies', 'Archaeology']	www.jstor.org/stable/10.2307/jj.3385987.24
Digitality as a cultural policy instrument	2023	['Museum Studies', 'Archaeology']	www.jstor.org/stable/10.2307/jj.3385987.23
Book Review : Virtual Memory: Time-Based Art and the Dream of Digitality	2016	['Language & Literature', 'Cultural Studies']	www.jstor.org/stable/10.2307/26547686
Digital <em>Psycho</em>	2017	['Language & Literature', 'Cultural Studies']	www.jstor.org/stable/10.2307/26547735
Free Expression and Digital Dreams: The Open and Closed Terrain of Speech	1995	['Language & Literature', 'Cultural Studies']	www.jstor.org/stable/10.2307/1344007
Digital Editions of Early Modern Women's Writing	2021	['Cultural Studies', 'Language & Literature']	www.jstor.org/stable/10.13110/criticism.63.1-2.0185
Digital Media and Art: Always Already Complicit?	2007	['Cultural Studies', 'Language & Literature']	www.jstor.org/stable/10.2307/23128770
Humanities Games and the Market in Digital Futures	2005	['Cultural Studies', 'Language & Literature']	www.jstor.org/stable/10.2307/23127239
CYBER SPIRITS, DIGITAL GHOSTS	2015	['Religion']	www.jstor.org/stable/10.2307/26606045
PIXELS PERPETUAL SHINE: THE MEDIATION OF ILLNESS, DYING, AND DEATH IN THE DIGITAL AGE	2012	['Religion']	www.jstor.org/stable/10.2307/24461837
PRIVACY AND DIGITAL LIFE	2020	['Religion']	www.jstor.org/stable/10.2307/27023703
"REFLECTIONS ON THE IMPACT OF ""THE DIGITAL REVOLUTION"" ON ART AND RELIGION"	2012	['Religion']	www.jstor.org/stable/10.2307/24461840
Digital Graffiti Posters	2019	['Cultural Studies', 'Language & Literature']	www.jstor.org/stable/10.5749/culturalcritique.103.2019.0056
